87,1110330,"1110330","美唄","びばい","美唄市東一条南２丁目","141.862157","43.330751","JR函館本線(小樽～旭川)","JR函館本線(小樽～旭川)","北海道"
88,1110331,"1110331","茶志内","ちゃしない","美唄市茶志内町","141.87336","43.369842","JR函館本線(小樽～旭川)","JR函館本線(小樽～旭川)","北海道"
89,1110332,"1110332","奈井江","ないえ","空知郡奈井江町本町１区","141.889115","43.423718","JR函館本線(小樽～旭川)","JR函館本線(小樽～旭川)","北海道"
90,1110333,"1110333","豊沼","とよぬま","砂川市豊沼町","141.901032","43.464224","JR函館本線(小樽～旭川)","JR函館本線(小樽～旭川)","北海道"
91,1110334,"1110334","砂川","すながわ","砂川市東２条北２丁目","141.909642","43.493468","JR函館本線(小樽～旭川)","JR函館本線(小樽～旭川)","北海道"
92,1110335,"1110335","滝川","たきかわ","滝川市栄町４丁目","141.900807","43.555278","JR函館本線(小樽～旭川)","JR函館本線(小樽～旭川)","北海道"
93,1110336,"1110336","江部乙","えべおつ","滝川市江部乙町西町１２丁目","141.935937","43.627564","JR函館本線(小樽～旭川)","JR函館本線(小樽～旭川)","北海道"
94,1110337,"1110337","妹背牛","もせうし","雨竜郡妹背牛町字妹背牛","141.966591","43.690841","JR函館本線(小樽～旭川)","JR函館本線(小樽～旭川)","北海道"
95,1110338,"1110338","深川","ふかがわ","深川市１条","142.041642","43.721021","JR函館本線(小樽～旭川)","JR函館本線(小樽～旭川)","北海道"
96,1110339,"1110339","納内","おさむない","深川市納内町字納内","142.130072","43.732509","JR函館本線(小樽～旭川)","JR函館本線(小樽～旭川)","北海道"
97,1110340,"1110340","伊納","いのう","旭川市江丹別町春日","142.27167","43.763305","JR函館本線(小樽～旭川)","JR函館本線(小樽～旭川)","北海道"
98,1110341,"1110341","近文","ちかぶみ","旭川市近文町１９丁目","142.325327","43.789193","JR函館本線(小樽～旭川)","JR函館本線(小樽～旭川)","北海道"
99,1110342,"1110342","旭川","あさひかわ","旭川市宮下通８丁目","142.357803","43.763492","JR函館本線(小樽～旭川)","JR函館本線(小樽～旭川)","北海道"
100,1110401,"1110138","長万部","おしゃまんべ","山越郡長万部町字長万部","140.37507","42.512477","JR室蘭本線(長万部・室蘭～苫小牧)","JR室蘭本線(長万部・室蘭～苫小牧)","北海道"
101,1110402,"1110402","静狩","しずかり","山越郡長万部町字静狩","140.460025","42.584065","JR室蘭本線(長万部・室蘭～苫小牧)","JR室蘭本線(長万部・室蘭～苫小牧)","北海道"
102,1110403,"1110403","小幌","こぼろ","虻田郡豊浦町字礼文華","140.537361","42.589731","JR室蘭本線(長万部・室蘭～苫小牧)","JR室蘭本線(長万部・室蘭～苫小牧)","北海道"
